,id,ad_delivery_start_time,ad_delivery_stop_time,ad_snapshot_url,bylines,delivery_by_region,demographic_distribution,publisher_platforms,ad_creative_bodies,ad_creative_link_captions,ad_creative_link_descriptions,ad_creative_link_titles,page_name,page_id,impressions.lower_bound,impressions.upper_bound,spend.lower_bound,spend.upper_bound,ad_start_month,ad_start_year
5007,2677554892517260,2020-06-11,2020-06-30,https://www.facebook.com/ads/archive/render_ad/?id=2677554892517260&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.002377', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.044296', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.001466', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.042627', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.198827', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.134203', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.126011', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.222492', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.104015', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.121713', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.001618', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.000354', 'age': '55-64', 'gender': 'unknown'}]",['facebook'],['Your local utility can help you save energy and money'],['www.MiLowerBills.com'],['Visit MiLowerBills.com'],['Learn tips to save'],Citizens Energizing Michigan's Economy,591566840920364,45000,49999,100,200,6,2020
5008,544190699605111,2020-06-10,2020-06-30,https://www.facebook.com/ads/archive/render_ad/?id=544190699605111&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.000809', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.002224', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.205823', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.109988', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.105338', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.044076', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.224424', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.118884', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.049737', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.135665', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.002022', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.001011', 'age': '25-34', 'gender': 'unknown'}]",['facebook'],['Your local utility can help you save energy and money'],['www.MiLowerBills.com'],['Visit MiLowerBills.com'],['Learn tips to save'],Citizens Energizing Michigan's Economy,591566840920364,5000,5999,0,100,6,2020
5009,801081060422096,2020-06-10,2020-06-19,https://www.facebook.com/ads/archive/render_ad/?id=801081060422096&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.000225', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.002028', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.080442', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.153898', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.186796', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.075484', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.081343', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.187922', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.086976', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.142181', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.001127', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.001577', 'age': '45-54', 'gender': 'unknown'}]",['facebook'],['Your local utility can help you save energy and money'],['milowerbills.com'],['Visit MiLowerBills.com'],['Learn tips to save'],Citizens Energizing Michigan's Economy,591566840920364,6000,6999,0,100,6,2020
5010,1413297875726517,2020-06-11,2020-06-30,https://www.facebook.com/ads/archive/render_ad/?id=1413297875726517&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.000752', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.00094', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.101542', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.227341', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.156262', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.17657', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.002256', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.119594', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.06337', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.051899', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.098157', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.001316', 'age': '25-34', 'gender': 'unknown'}]",['facebook'],['Your local utility can help you save energy and money'],['www.MiLowerBills.com'],['Visit MiLowerBills.com'],['Learn tips to save'],Citizens Energizing Michigan's Economy,591566840920364,7000,7999,0,100,6,2020
5011,1482229445277003,2020-06-11,2020-06-30,https://www.facebook.com/ads/archive/render_ad/?id=1482229445277003&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.000386', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.001737', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.001833', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.041007', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.003956', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.038113', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.201563', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.237071', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.12032', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.122829', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.128811', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.102374', 'age': '25-34', 'gender': 'male'}]",['facebook'],['Your local utility can help you save energy and money'],['www.MiLowerBills.com'],['Visit MiLowerBills.com'],['Learn tips to save'],Citizens Energizing Michigan's Economy,591566840920364,15000,19999,0,100,6,2020
5012,2684777858459169,2020-06-10,2020-06-30,https://www.facebook.com/ads/archive/render_ad/?id=2684777858459169&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.000278', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.001945', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.04487', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.105022', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.120025', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.13739', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.212475', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.001667', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.115232', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.217476', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.040633', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.002987', 'age': '35-44', 'gender': 'unknown'}]",['facebook'],['Your local utility can help you save energy and money'],['www.MiLowerBills.com'],['Visit MiLowerBills.com'],['Learn tips to save'],Citizens Energizing Michigan's Economy,591566840920364,20000,24999,0,100,6,2020
5013,736521843788780,2020-06-10,2020-06-30,https://www.facebook.com/ads/archive/render_ad/?id=736521843788780&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.000317', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.001903', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.187284', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.226334', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.10848', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.120603', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.134842', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.136745', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.039191', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.040213', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.001656', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.002432', 'age': '35-44', 'gender': 'unknown'}]",['facebook'],['Your local utility can help you save energy and money'],['www.MiLowerBills.com'],['Visit MiLowerBills.com'],['Learn tips to save'],Citizens Energizing Michigan's Economy,591566840920364,80000,89999,200,300,6,2020
5014,321759915485125,2020-06-11,2020-06-30,https://www.facebook.com/ads/archive/render_ad/?id=321759915485125&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.000301', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.001548', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.042566', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.124774', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.117551', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.219193', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.045275', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.192794', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.145756', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.106458', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.001548', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.002236', 'age': '35-44', 'gender': 'unknown'}]",['facebook'],['Your local utility can help you save energy and money'],['www.MiLowerBills.com'],['Visit MiLowerBills.com'],['Learn tips to save'],Citizens Energizing Michigan's Economy,591566840920364,90000,99999,300,400,6,2020
5015,571215447158897,2020-06-11,2020-06-30,https://www.facebook.com/ads/archive/render_ad/?id=571215447158897&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.000233', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.003339', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.119177', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.112733', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.131832', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.03486', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.214519', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.125854', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.225388', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.028028', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.00163', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.002407', 'age': '25-34', 'gender': 'unknown'}]",['facebook'],['Your local utility can help you save energy and money'],['www.MiLowerBills.com'],['Visit MiLowerBills.com'],['Learn tips to save'],Citizens Energizing Michigan's Economy,591566840920364,40000,44999,100,200,6,2020
5016,1141435846239629,2020-06-10,2020-06-19,https://www.facebook.com/ads/archive/render_ad/?id=1141435846239629&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.001363', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.066543', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.085998', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.165428', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.001859', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.118278', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.165675', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.110719', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.215366', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.065551', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.000496', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.002726', 'age': '35-44', 'gender': 'unknown'}]",['facebook'],['Your local utility can help you save energy and money'],['milowerbills.com'],['Visit MiLowerBills.com'],['Learn tips to save'],Citizens Energizing Michigan's Economy,591566840920364,40000,44999,100,200,6,2020
5017,2453285454964939,2020-06-10,2020-06-30,https://www.facebook.com/ads/archive/render_ad/?id=2453285454964939&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.001253', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.001733', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.002533', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.206138', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.113455', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.038023', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.127266', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.131666', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.127266', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.210431', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.039969', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.000267', 'age': '55-64', 'gender': 'unknown'}]",['facebook'],['Your local utility can help you save energy and money'],['www.MiLowerBills.com'],['Visit MiLowerBills.com'],['Learn tips to save'],Citizens Energizing Michigan's Economy,591566840920364,175000,199999,500,600,6,2020
5018,2571266326523578,2020-06-11,2020-06-30,https://www.facebook.com/ads/archive/render_ad/?id=2571266326523578&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.000173', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.001354', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.001786', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.13097', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.130854', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.114379', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.21545', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.034132', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.128694', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.202805', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.002909', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.036494', 'age': '55-64', 'gender': 'female'}]",['facebook'],['Your local utility can help you save energy and money'],['www.MiLowerBills.com'],['Visit MiLowerBills.com'],['Learn tips to save'],Citizens Energizing Michigan's Economy,591566840920364,150000,174999,500,600,6,2020
5019,297474411648099,2020-06-10,2020-06-30,https://www.facebook.com/ads/archive/render_ad/?id=297474411648099&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.042803', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.191723', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.11259', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.137754', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.14006', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.220568', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.051582', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.097783', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.00093', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.000607', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.002427', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.001173', 'age': '45-54', 'gender': 'unknown'}]",['facebook'],['Your local utility can help you save energy and money'],['www.MiLowerBills.com'],['Visit MiLowerBills.com'],['Learn tips to save'],Citizens Energizing Michigan's Economy,591566840920364,60000,69999,200,300,6,2020
5020,1183962695292947,2020-06-11,2020-06-30,https://www.facebook.com/ads/archive/render_ad/?id=1183962695292947&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.047508', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.215904', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.156474', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.104375', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.121781', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.195815', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.049237', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.10366', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.001133', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.000656', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.002086', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.001371', 'age': '25-34', 'gender': 'unknown'}]",['facebook'],['Your local utility can help you save energy and money'],['www.MiLowerBills.com'],['Visit MiLowerBills.com'],['Learn tips to save'],Citizens Energizing Michigan's Economy,591566840920364,40000,44999,100,200,6,2020
5021,1317190412005015,2020-06-11,2020-06-30,https://www.facebook.com/ads/archive/render_ad/?id=1317190412005015&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.000176', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.001145', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.040599', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.038573', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.106737', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.139146', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.125055', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.119771', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.204579', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.220432', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.001673', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.002114', 'age': '35-44', 'gender': 'unknown'}]",['facebook'],['Your local utility can help you save energy and money'],['www.MiLowerBills.com'],['Visit MiLowerBills.com'],['Learn tips to save'],Citizens Energizing Michigan's Economy,591566840920364,30000,34999,0,100,6,2020
5022,181387419971074,2020-06-11,2020-06-30,https://www.facebook.com/ads/archive/render_ad/?id=181387419971074&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.000657', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.000877', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.041566', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.091899', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.190153', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.10534', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.147272', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.139893', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.22551', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.053766', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.002118', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.00095', 'age': '45-54', 'gender': 'unknown'}]",['facebook'],['Your local utility can help you save energy and money'],['www.MiLowerBills.com'],['Visit MiLowerBills.com'],['Learn tips to save'],Citizens Energizing Michigan's Economy,591566840920364,20000,24999,0,100,6,2020
